booking_date,arrival_date,lead_time,adr,stays_in_weekend_nights,stays_in_week_nights,is_canceled,lead_bin,season,agent_group,guests_bin,weekend_bin,market_segment,customer_type
2016-01-04,2016-07-09,187,95.0,2,5,0,181d+,summer,240,2,up to half,Online TA,Transient
2016-01-04,2016-07-09,187,83.0,2,5,0,181d+,summer,240,2,up to half,Online TA,Transient
2016-01-04,2016-07-09,187,95.0,2,5,0,181d+,summer,240,2,up to half,Online TA,Transient
2016-01-04,2016-07-09,187,83.0,2,5,0,181d+,summer,240,2,up to half,Online TA,Transient
2016-03-03,2016-07-10,129,158.67,2,4,0,91-180d,summer,240,2,up to half,Online TA,Transient
2016-01-14,2016-07-11,179,91.4,1,4,0,91-180d,summer,6,2,up to half,Offline TA/TO,Transient-Party
2016-01-14,2016-07-11,179,24.7,1,4,0,91-180d,summer,6,2,up to half,Offline TA/TO,Transient-Party
2016-02-29,2016-07-10,132,172.0,2,4,0,91-180d,summer,240,2,up to half,Online TA,Transient
2015-12-21,2016-07-09,201,64.8,2,5,0,181d+,summer,other,2,up to half,Offline TA/TO,Transient
2016-01-15,2016-07-02,169,120.1,4,10,0,91-180d,summer,40,2,up to half,Offline TA/TO,Contract
2016-01-07,2016-07-09,184,106.5,2,5,0,181d+,summer,242,2,up to half,Online TA,Transient
2016-02-15,2016-07-11,147,149.0,1,4,0,91-180d,summer,240,2,up to half,Online TA,Transient
2016-01-13,2016-07-02,171,119.7,4,10,0,91-180d,summer,other,2,up to half,Offline TA/TO,Transient
2016-01-15,2016-07-02,169,104.55,4,10,0,91-180d,summer,40,2,up to half,Offline TA/TO,Contract
2016-01-16,2016-07-09,175,115.2,2,5,0,91-180d,summer,196,3,up to half,Offline TA/TO,Transient
2016-01-13,2016-07-02,171,90.1,4,10,0,91-180d,summer,40,2,up to half,Offline TA/TO,Transient
2016-03-03,2016-07-10,129,146.67,2,4,0,91-180d,summer,240,2,up to half,Online TA,Transient
2016-01-15,2016-07-09,176,136.2,2,5,0,91-180d,summer,other,2,up to half,Offline TA/TO,Transient
2015-09-21,2016-07-02,285,73.86,4,10,0,181d+,summer,314,2,up to half,Offline TA/TO,Transient
2016-02-19,2016-07-14,146,122.7,0,2,0,91-180d,summer,156,3,none,Offline TA/TO,Transient-Party
2016-02-19,2016-07-14,146,110.7,0,2,0,91-180d,summer,156,3,none,Offline TA/TO,Transient-Party
2016-01-18,2016-07-07,171,106.55,2,8,0,91-180d,summer,243,2,up to half,Offline TA/TO,Contract
2016-03-28,2016-07-13,107,162.0,0,4,0,91-180d,summer,242,2,none,Online TA,Transient
2016-01-18,2016-07-10,174,106.55,2,5,0,91-180d,summer,243,2,up to half,Offline TA/TO,Contract
2016-02-29,2016-07-12,134,140.0,0,5,0,91-180d,summer,240,0-1,none,Online TA,Transient
2016-02-29,2016-07-12,134,140.0,0,5,0,91-180d,summer,240,0-1,none,Online TA,Transient
2016-01-20,2016-07-03,165,104.55,4,10,0,91-180d,summer,other,2,up to half,Offline TA/TO,Transient
2016-01-20,2016-07-03,165,104.55,4,10,0,91-180d,summer,other,2,up to half,Offline TA/TO,Transient
2016-02-16,2016-07-13,148,213.75,0,4,0,91-180d,summer,250,4+,none,Direct,Transient
2016-01-14,2016-07-09,177,142.2,2,6,0,91-180d,summer,other,2,up to half,Offline TA/TO,Transient-Party
2016-03-08,2016-07-08,122,162.22,2,7,0,91-180d,summer,240,2,up to half,Online TA,Transient
2016-01-06,2016-07-09,185,177.25,2,6,0,181d+,summer,240,4+,up to half,Online TA,Transient
2016-02-18,2016-07-10,143,106.26,2,5,0,91-180d,summer,243,2,up to half,Offline TA/TO,Contract
2016-01-14,2016-07-09,177,142.2,2,6,0,91-180d,summer,other,3,up to half,Offline TA/TO,Transient-Party
2016-01-21,2016-07-06,167,160.0,3,9,0,91-180d,summer,other,3,up to half,Offline TA/TO,Transient
2016-01-11,2016-07-11,182,95.86,2,5,0,181d+,summer,8,2,up to half,Offline TA/TO,Transient
2015-12-08,2016-07-12,217,90.0,1,5,0,181d+,summer,240,2,up to half,Online TA,Transient
2016-03-16,2016-07-08,114,176.0,3,7,0,91-180d,summer,240,2,up to half,Online TA,Transient
2016-02-29,2016-07-15,137,164.0,1,2,0,91-180d,summer,240,2,up to half,Online TA,Transient
2016-03-09,2016-07-09,122,174.0,3,6,0,91-180d,summer,250,2,up to half,Direct,Transient
2015-11-26,2016-07-10,227,131.6,3,5,0,181d+,summer,96,2,up to half,Offline TA/TO,Transient
2015-11-26,2016-07-10,227,131.6,3,5,0,181d+,summer,96,2,up to half,Offline TA/TO,Transient
2015-11-26,2016-07-10,227,131.6,3,5,0,181d+,summer,96,2,up to half,Offline TA/TO,Transient
2016-01-16,2016-07-11,177,135.64,2,5,0,91-180d,summer,other,3,up to half,Offline TA/TO,Contract
2016-02-16,2016-07-13,148,186.5,1,4,0,91-180d,summer,250,3,up to half,Direct,Transient
2016-02-29,2016-07-11,133,263.57,2,5,0,91-180d,summer,250,4+,up to half,Direct,Transient
2016-03-04,2016-07-08,126,149.2,3,7,0,91-180d,summer,240,2,up to half,Online TA,Transient
2016-03-02,2016-07-14,134,125.25,1,3,0,91-180d,summer,156,2,up to half,Offline TA/TO,Transient
2016-01-18,2016-07-04,168,90.1,4,10,0,91-180d,summer,243,2,up to half,Offline TA/TO,Contract
2016-01-18,2016-07-04,168,91.96,4,10,0,91-180d,summer,243,2,up to half,Offline TA/TO,Contract
2016-02-12,2016-07-13,152,224.4,1,4,0,91-180d,summer,242,3,up to half,Online TA,Transient
2016-01-11,2016-07-09,180,124.22,4,6,0,91-180d,summer,240,2,up to half,Online TA,Transient
2015-12-30,2016-07-05,188,90.1,4,10,0,181d+,summer,other,2,up to half,Offline TA/TO,Transient
2016-01-11,2016-07-09,180,112.2,4,6,0,91-180d,summer,other,2,up to half,Offline TA/TO,Transient
2015-09-29,2016-07-12,287,81.6,2,5,0,181d+,summer,8,2,up to half,Offline TA/TO,Transient
2015-09-29,2016-07-12,287,81.6,2,5,0,181d+,summer,8,2,up to half,Offline TA/TO,Transient
2015-09-29,2016-07-12,287,81.6,2,5,0,181d+,summer,8,0-1,up to half,Offline TA/TO,Transient
2015-09-29,2016-07-12,287,81.6,2,5,0,181d+,summer,8,0-1,up to half,Offline TA/TO,Transient
2016-01-20,2016-07-11,173,116.5,3,5,0,91-180d,summer,other,2,up to half,Offline TA/TO,Transient
2015-12-16,2016-07-12,209,76.22,2,5,0,181d+,summer,other,2,up to half,Offline TA/TO,Transient
2016-02-10,2016-07-12,153,104.4,2,5,0,91-180d,summer,other,2,up to half,Offline TA/TO,Transient
2015-11-24,2016-07-05,224,170.93,4,10,0,181d+,summer,240,4+,up to half,Online TA,Transient
2016-02-16,2016-07-16,151,134.75,2,1,0,91-180d,summer,241,3,over half,Online TA,Transient
2016-02-16,2016-07-16,151,120.03,2,1,0,91-180d,summer,241,3,over half,Online TA,Transient
2016-01-08,2016-06-21,165,124.2,8,20,0,91-180d,summer,other,2,up to half,Offline TA/TO,Transient
2015-11-17,2016-07-12,238,74.06,2,5,0,181d+,summer,314,2,up to half,Offline TA/TO,Transient
2015-11-17,2016-07-12,238,75.77,2,5,0,181d+,summer,314,2,up to half,Offline TA/TO,Transient
2015-11-17,2016-07-12,238,74.06,2,5,0,181d+,summer,314,2,up to half,Offline TA/TO,Transient
2016-01-18,2016-07-05,169,114.2,4,10,0,91-180d,summer,other,2,up to half,Offline TA/TO,Contract
2016-02-06,2016-07-10,155,102.9,4,5,0,91-180d,summer,250,2,up to half,Direct,Transient
2016-01-13,2016-07-11,180,159.34,3,6,0,91-180d,summer,other,3,up to half,Offline TA/TO,Transient
2016-02-03,2016-07-13,161,137.75,2,5,0,91-180d,summer,314,2,up to half,Offline TA/TO,Transient
2016-03-15,2016-07-17,124,217.08,2,1,0,91-180d,summer,314,3,over half,Online TA,Transient
2016-02-04,2016-07-11,158,112.7,3,6,0,91-180d,summer,other,2,up to half,Offline TA/TO,Transient
2016-01-06,2016-07-10,186,128.65,4,7,0,181d+,summer,other,2,up to half,Offline TA/TO,Transient
2016-01-14,2016-07-07,175,103.2,4,10,0,91-180d,summer,314,2,up to half,Offline TA/TO,Transient
2016-01-11,2016-07-14,185,154.79,2,5,0,181d+,summer,other,3,up to half,Offline TA/TO,Transient
2016-02-24,2016-07-10,137,157.27,4,7,0,91-180d,summer,240,2,up to half,Online TA,Transient
2016-01-13,2016-07-10,179,104.55,4,7,0,91-180d,summer,40,2,up to half,Offline TA/TO,Transient-Party
2016-01-13,2016-07-10,179,106.55,4,7,0,91-180d,summer,40,2,up to half,Offline TA/TO,Transient-Party
2016-02-03,2016-07-10,158,136.73,4,7,0,91-180d,summer,240,2,up to half,Online TA,Transient
2015-11-28,2016-07-12,227,76.8,2,7,0,181d+,summer,314,2,up to half,Offline TA/TO,Transient
2016-03-09,2016-07-14,127,227.0,2,5,0,91-180d,summer,250,4+,up to half,Direct,Transient
2016-03-02,2016-07-14,134,144.9,2,5,0,91-180d,summer,other,2,up to half,Offline TA/TO,Contract
2016-02-16,2016-07-17,152,102.8,2,2,0,91-180d,summer,96,2,up to half,Offline TA/TO,Transient
2016-01-29,2016-07-10,163,103.11,4,8,0,91-180d,summer,other,2,up to half,Offline TA/TO,Transient
2016-03-08,2016-07-18,132,224.5,1,3,0,91-180d,summer,240,3,up to half,Online TA,Transient
2016-02-15,2016-07-18,154,160.0,1,3,0,91-180d,summer,240,2,up to half,Online TA,Transient
2016-01-21,2016-07-15,176,151.4,2,5,0,91-180d,summer,171,2,up to half,Offline TA/TO,Transient
2016-02-22,2016-07-18,147,150.0,1,3,0,91-180d,summer,196,3,up to half,Offline TA/TO,Transient
2016-03-08,2016-07-18,132,144.0,1,3,0,91-180d,summer,196,2,up to half,Online TA,Transient-Party
2016-03-08,2016-07-18,132,196.5,1,3,0,91-180d,summer,196,4+,up to half,Online TA,Transient-Party
2016-02-09,2016-07-18,160,102.8,1,3,0,91-180d,summer,96,2,up to half,Offline TA/TO,Transient
2016-02-09,2016-07-18,160,102.8,1,3,0,91-180d,summer,96,2,up to half,Offline TA/TO,Transient
2016-01-06,2016-07-10,186,106.55,4,8,0,181d+,summer,other,2,up to half,Offline TA/TO,Contract
2016-03-08,2016-07-18,132,198.5,1,3,0,91-180d,summer,196,4+,up to half,Online TA,Transient
2016-01-21,2016-07-12,173,90.1,2,9,0,91-180d,summer,other,2,up to half,Offline TA/TO,Transient
2016-01-16,2016-07-09,175,112.2,4,10,0,91-180d,summer,other,2,up to half,Offline TA/TO,Transient
2016-03-20,2016-07-20,122,160.0,0,3,0,91-180d,summer,240,2,none,Online TA,Transient
2015-12-07,2016-07-19,225,175.5,0,4,0,181d+,summer,240,3,none,Online TA,Transient
2016-02-24,2016-07-18,145,190.0,1,4,0,91-180d,summer,196,3,up to half,Offline TA/TO,Transient
2016-03-26,2016-07-19,115,172.0,0,4,0,91-180d,summer,240,2,none,Online TA,Transient
2016-01-05,2016-07-17,194,174.92,2,4,0,181d+,summer,250,2,up to half,Direct,Transient
2016-02-01,2016-07-16,166,112.7,2,5,0,91-180d,summer,other,2,up to half,Offline TA/TO,Transient
2016-02-01,2016-07-16,166,110.7,2,5,0,91-180d,summer,other,2,up to half,Offline TA/TO,Transient
2016-02-04,2016-07-16,163,104.55,2,5,0,91-180d,summer,40,2,up to half,Offline TA/TO,Contract
2016-02-02,2016-07-14,163,141.05,2,7,0,91-180d,summer,40,2,up to half,Offline TA/TO,Contract
2016-03-09,2016-07-16,129,161.6,2,5,0,91-180d,summer,other,3,up to half,Offline TA/TO,Transient
2016-01-08,2016-07-13,187,203.4,2,8,0,181d+,summer,240,4+,up to half,Online TA,Transient
2016-02-02,2016-07-16,165,90.1,2,5,0,91-180d,summer,40,0-1,up to half,Offline TA/TO,Contract
2016-02-16,2016-07-18,153,203.5,1,4,0,91-180d,summer,250,3,up to half,Direct,Transient
2016-02-23,2016-07-16,144,145.1,2,5,0,91-180d,summer,other,2,up to half,Offline TA/TO,Transient
2016-03-01,2016-07-19,140,150.0,0,4,0,91-180d,summer,other,2,none,Offline TA/TO,Transient
2015-12-29,2016-07-16,200,108.0,2,5,0,181d+,summer,240,2,up to half,Online TA,Transient
2016-02-24,2016-07-16,143,142.0,2,5,0,91-180d,summer,240,2,up to half,Online TA,Transient
2016-01-19,2016-09-09,234,77.03,1,2,0,181d+,autumn,none,2,up to half,Offline TA/TO,Transient-Party
2016-01-19,2016-09-09,234,75.03,1,2,0,181d+,autumn,none,2,up to half,Offline TA/TO,Transient-Party
2016-01-22,2016-07-17,177,197.0,2,5,0,91-180d,summer,250,3,up to half,Direct,Transient
2015-12-29,2016-07-17,201,112.57,2,5,0,181d+,summer,none,2,up to half,Direct,Transient
2016-03-03,2016-07-14,133,106.55,2,8,0,91-180d,summer,243,2,up to half,Offline TA/TO,Contract
2016-02-10,2016-07-18,159,224.0,1,5,0,91-180d,summer,240,2,up to half,Online TA,Transient
2016-02-29,2016-07-17,139,203.86,2,5,0,91-180d,summer,250,3,up to half,Direct,Transient
2015-11-24,2016-07-17,236,128.57,2,5,0,181d+,summer,240,2,up to half,Online TA,Transient
2015-11-24,2016-07-17,236,210.0,2,5,0,181d+,summer,240,3,up to half,Online TA,Transient
2016-03-08,2016-07-17,131,130.55,2,5,0,91-180d,summer,243,2,up to half,Offline TA/TO,Contract
2016-01-11,2016-07-10,181,136.8,4,10,0,181d+,summer,other,2,up to half,Offline TA/TO,Transient
2016-01-18,2016-07-20,184,139.0,0,4,0,181d+,summer,240,2,none,Online TA,Transient
2016-02-03,2016-07-21,169,173.67,0,3,0,91-180d,summer,none,2,none,Online TA,Transient
2016-02-15,2016-07-20,156,102.8,0,4,0,91-180d,summer,96,2,none,Offline TA/TO,Transient-Party
2016-02-24,2016-07-18,145,110.79,1,5,0,91-180d,summer,none,2,up to half,Direct,Transient
2016-02-15,2016-07-20,156,102.8,0,4,0,91-180d,summer,96,2,none,Offline TA/TO,Transient-Party
2016-02-26,2016-07-14,139,104.55,2,8,0,91-180d,summer,40,2,up to half,Offline TA/TO,Contract
2016-01-20,2016-07-17,179,142.86,2,5,0,91-180d,summer,240,2,up to half,Online TA,Transient
2016-02-26,2016-07-22,147,127.2,0,2,0,91-180d,summer,6,2,none,Offline TA/TO,Transient
2016-02-25,2016-07-18,144,102.41,2,5,0,91-180d,summer,241,2,up to half,Online TA,Transient
2016-03-15,2016-07-18,125,106.55,2,5,0,91-180d,summer,315,2,up to half,Offline TA/TO,Transient
2016-02-03,2016-07-18,166,154.0,2,5,0,91-180d,summer,other,2,up to half,Offline TA/TO,Transient
2016-02-03,2016-07-18,166,154.0,2,5,0,91-180d,summer,other,2,up to half,Offline TA/TO,Transient
2016-01-25,2016-07-19,176,193.67,1,5,0,91-180d,summer,240,2,up to half,Online TA,Transient
2016-01-25,2016-07-19,176,203.67,1,5,0,91-180d,summer,240,0-1,up to half,Online TA,Transient
2016-03-19,2016-07-23,126,184.0,1,1,0,91-180d,summer,240,2,up to half,Online TA,Transient
2016-03-23,2016-07-20,119,180.0,1,4,0,91-180d,summer,none,2,up to half,Online TA,Transient
2016-02-22,2016-07-18,147,159.5,2,5,0,91-180d,summer,196,3,up to half,Offline TA/TO,Transient
2016-01-12,2016-07-15,185,138.01,3,7,0,181d+,summer,240,2,up to half,Online TA,Transient
2016-02-16,2016-07-22,157,121.0,1,2,0,91-180d,summer,8,2,up to half,Offline TA/TO,Transient
2016-02-16,2016-07-22,157,122.4,1,2,0,91-180d,summer,8,2,up to half,Offline TA/TO,Transient
2016-02-22,2016-07-29,158,205.7,2,5,0,91-180d,summer,171,4+,up to half,Offline TA/TO,Transient
2016-01-20,2016-09-18,242,110.8,4,10,0,181d+,autumn,none,2,up to half,Offline TA/TO,Transient
2016-01-20,2016-07-20,182,160.0,1,4,0,181d+,summer,240,2,up to half,Online TA,Transient
2016-03-15,2016-07-20,127,102.8,1,4,0,91-180d,summer,314,2,up to half,Online TA,Transient-Party
2016-03-15,2016-07-20,127,133.2,1,4,0,91-180d,summer,314,3,up to half,Online TA,Transient-Party
2015-11-24,2016-07-11,230,130.82,4,10,0,181d+,summer,240,2,up to half,Online TA,Transient
2016-01-26,2016-07-18,174,155.11,2,5,0,91-180d,summer,250,3,up to half,Direct,Transient
2016-01-29,2016-07-18,171,126.8,2,5,0,91-180d,summer,other,2,up to half,Offline TA/TO,Transient
2016-03-07,2016-07-29,144,138.25,1,2,0,91-180d,summer,none,2,up to half,Offline TA/TO,Transient
2016-02-12,2016-07-19,158,209.0,2,5,0,91-180d,summer,240,2,up to half,Online TA,Transient
2016-01-28,2016-07-19,173,123.64,2,5,0,91-180d,summer,40,3,up to half,Offline TA/TO,Transient
2016-02-12,2016-07-19,158,278.0,2,5,0,91-180d,summer,240,4+,up to half,Online TA,Transient
2016-01-13,2016-07-16,185,139.52,4,6,0,181d+,summer,other,3,up to half,Offline TA/TO,Transient
2016-02-09,2016-07-19,161,97.76,2,5,0,91-180d,summer,other,2,up to half,Offline TA/TO,Transient
2016-02-03,2016-07-14,162,135.5,4,8,0,91-180d,summer,196,3,up to half,Offline TA/TO,Transient
2016-01-18,2016-07-12,176,104.81,4,10,0,91-180d,summer,other,2,up to half,Offline TA/TO,Transient
2016-02-19,2016-07-19,151,152.2,2,5,0,91-180d,summer,other,2,up to half,Offline TA/TO,Transient
2016-02-09,2016-07-16,158,117.2,4,6,0,91-180d,summer,other,2,up to half,Offline TA/TO,Transient
2016-02-10,2016-07-20,161,121.77,2,4,0,91-180d,summer,other,2,up to half,Offline TA/TO,Transient
2016-03-15,2016-07-20,127,162.0,2,5,0,91-180d,summer,240,2,up to half,Online TA,Transient
2016-03-25,2016-07-22,119,123.2,2,3,0,91-180d,summer,241,2,up to half,Online TA,Transient
2016-03-24,2016-07-20,118,142.64,2,5,0,91-180d,summer,241,3,up to half,Online TA,Transient
2016-01-25,2016-07-20,177,119.85,2,5,0,91-180d,summer,other,2,up to half,Offline TA/TO,Transient
2016-02-06,2016-07-20,165,100.8,2,5,0,91-180d,summer,other,2,up to half,Offline TA/TO,Transient
2016-02-20,2016-07-23,154,115.0,2,2,0,91-180d,summer,196,3,up to half,Offline TA/TO,Transient
2016-03-23,2016-07-20,119,158.2,2,5,0,91-180d,summer,241,2,up to half,Online TA,Transient
2015-11-17,2016-07-20,246,94.63,2,5,0,181d+,summer,other,2,up to half,Offline TA/TO,Transient
2016-02-20,2016-07-23,154,127.0,2,2,0,91-180d,summer,196,3,up to half,Offline TA/TO,Transient
2016-03-26,2016-07-21,117,194.49,2,5,0,91-180d,summer,241,2,up to half,Online TA,Transient
2016-01-11,2016-07-21,192,112.2,2,5,0,181d+,summer,other,2,up to half,Offline TA/TO,Transient
2016-02-18,2016-07-21,154,92.1,2,5,0,91-180d,summer,243,2,up to half,Offline TA/TO,Contract
2016-03-21,2016-07-21,122,240.0,2,5,0,91-180d,summer,240,4+,up to half,Online TA,Transient
2016-02-17,2016-07-21,155,106.55,2,5,0,91-180d,summer,40,2,up to half,Offline TA/TO,Contract
2016-02-12,2016-07-24,163,155.64,2,2,0,91-180d,summer,none,3,up to half,Offline TA/TO,Transient
2016-02-12,2016-07-19,158,160.0,2,7,0,91-180d,summer,240,2,up to half,Online TA,Transient
2016-02-25,2016-07-25,151,126.2,1,2,0,91-180d,summer,other,3,up to half,Offline TA/TO,Transient
2016-02-25,2016-07-25,151,171.18,1,2,0,91-180d,summer,other,3,up to half,Offline TA/TO,Transient
2016-03-17,2016-07-25,130,208.0,1,2,0,91-180d,summer,240,4+,up to half,Online TA,Transient
2016-03-04,2016-07-24,142,117.2,2,2,0,91-180d,summer,96,2,up to half,Offline TA/TO,Transient
2016-03-10,2016-07-25,137,173.25,1,2,0,91-180d,summer,171,3,up to half,Offline TA/TO,Transient
2016-02-19,2016-07-18,150,142.94,3,7,0,91-180d,summer,other,3,up to half,Offline TA/TO,Contract
2016-02-23,2016-07-24,152,102.8,2,2,0,91-180d,summer,96,2,up to half,Offline TA/TO,Transient
2016-02-02,2016-07-21,170,146.3,2,5,0,91-180d,summer,241,3,up to half,Online TA,Transient
2016-01-29,2016-07-24,177,103.5,2,2,0,91-180d,summer,96,2,up to half,Offline TA/TO,Transient
2016-01-16,2016-07-24,190,159.75,2,2,0,181d+,summer,196,3,up to half,Offline TA/TO,Transient
2016-01-20,2016-07-24,186,159.75,2,2,0,181d+,summer,196,3,up to half,Offline TA/TO,Transient
2016-02-03,2016-07-21,169,136.29,2,5,0,91-180d,summer,240,2,up to half,Online TA,Transient
2016-02-17,2016-07-21,155,215.0,2,5,0,91-180d,summer,250,4+,up to half,Direct,Transient
2016-03-23,2016-07-22,121,184.5,2,5,0,91-180d,summer,250,4+,up to half,Direct,Transient
2016-01-07,2016-07-22,197,143.05,2,5,0,181d+,summer,40,2,up to half,Offline TA/TO,Contract
2016-03-07,2016-07-23,138,318.0,2,4,0,91-180d,summer,none,3,up to half,Direct,Transient
2016-03-08,2016-07-26,140,115.2,0,3,0,91-180d,summer,6,2,none,Offline TA/TO,Transient
2016-03-08,2016-07-26,140,115.2,0,3,0,91-180d,summer,6,2,none,Offline TA/TO,Transient
2015-12-01,2016-07-22,234,213.55,2,5,0,181d+,summer,250,3,up to half,Direct,Transient
2016-03-26,2016-07-23,119,202.0,2,4,0,91-180d,summer,250,3,up to half,Direct,Transient
2016-01-09,2016-07-22,195,134.86,2,5,0,181d+,summer,240,2,up to half,Online TA,Transient
2016-03-08,2016-07-24,138,155.6,2,3,0,91-180d,summer,250,4+,up to half,Direct,Transient
2016-02-26,2016-07-22,147,190.0,2,5,0,91-180d,summer,196,3,up to half,Offline TA/TO,Transient
2016-01-05,2016-07-19,196,194.73,2,9,0,181d+,summer,240,2,up to half,Online TA,Transient
2016-02-03,2016-07-16,164,153.0,4,10,0,91-180d,summer,250,2,up to half,Direct,Transient
2016-02-25,2016-07-23,149,156.6,2,5,0,91-180d,summer,96,3,up to half,Offline TA/TO,Transient
2016-02-25,2016-07-23,149,160.68,2,5,0,91-180d,summer,96,2,up to half,Offline TA/TO,Transient
2016-02-25,2016-07-23,149,156.6,2,5,0,91-180d,summer,96,2,up to half,Offline TA/TO,Transient
2015-12-14,2016-07-23,222,182.75,2,5,0,181d+,summer,none,2,up to half,Direct,Transient
2015-11-06,2016-07-25,262,146.0,1,4,0,181d+,summer,250,3,up to half,Direct,Transient
2016-03-13,2016-07-23,132,151.5,2,5,0,91-180d,summer,250,2,up to half,Direct,Transient
2016-01-18,2016-07-26,190,212.0,0,4,0,181d+,summer,240,4+,none,Online TA,Transient
2016-03-23,2016-07-23,122,205.0,2,5,0,91-180d,summer,250,4+,up to half,Direct,Transient
2016-03-10,2016-07-23,135,222.0,2,5,0,91-180d,summer,250,4+,up to half,Direct,Transient
2016-02-24,2016-07-23,150,161.5,2,5,0,91-180d,summer,250,2,up to half,Direct,Transient
2016-02-03,2016-07-24,172,126.8,2,4,0,91-180d,summer,314,2,up to half,Offline TA/TO,Transient-Party
2016-02-03,2016-07-24,172,126.8,2,4,0,91-180d,summer,314,2,up to half,Offline TA/TO,Transient-Party
2016-02-03,2016-07-24,172,138.8,2,4,0,91-180d,summer,314,2,up to half,Offline TA/TO,Transient-Party
2016-02-03,2016-07-24,172,126.8,2,4,0,91-180d,summer,314,2,up to half,Offline TA/TO,Transient-Party
2016-02-03,2016-07-24,172,126.8,2,4,0,91-180d,summer,314,2,up to half,Offline TA/TO,Transient-Party
2015-11-17,2016-07-16,242,200.0,4,10,0,181d+,summer,240,2,up to half,Online TA,Transient
2015-11-17,2016-07-16,242,135.0,4,10,0,181d+,summer,240,2,up to half,Online TA,Transient
2016-03-10,2016-07-23,135,166.5,2,5,0,91-180d,summer,250,3,up to half,Direct,Transient
2016-02-24,2016-07-23,150,140.0,2,5,0,91-180d,summer,240,0-1,up to half,Online TA,Transient
2016-02-16,2016-07-16,151,114.41,4,10,0,91-180d,summer,241,2,up to half,Online TA,Transient
2016-02-16,2016-07-16,151,113.31,4,10,0,91-180d,summer,241,3,up to half,Online TA,Transient
2016-02-24,2016-07-23,150,189.5,2,5,0,91-180d,summer,240,4+,up to half,Online TA,Transient
2016-01-08,2016-07-25,199,174.0,1,4,0,181d+,summer,none,3,up to half,Direct,Transient-Party
2016-01-08,2016-07-25,199,144.5,1,4,0,181d+,summer,none,2,up to half,Direct,Transient-Party
