row,split
26810,train
26811,train
26812,train
26813,val
26814,val
26815,test
26816,val
26817,val
26818,train
26819,train
26820,test
26821,train
26822,val
26823,train
26824,train
26825,train
26826,train
26827,train
26828,train
26829,train
26830,train
26831,train
26832,train
26833,train
26834,train
26835,test
26836,train
26837,test
26838,train
26839,test
26840,test
26841,test
26842,train
26843,train
26844,val
26845,val
26846,train
26847,train
26848,test
26849,train
26850,test
26851,train
26852,train
26853,train
26854,test
26855,train
26856,train
26857,test
26858,train
26859,train
26860,train
26861,train
26862,train
26863,val
26864,train
26865,train
26866,train
26867,train
26868,train
26869,train
26870,train
26871,train
26872,val
26873,train
26874,train
26875,train
26876,train
26877,train
26878,train
26879,val
26880,val
26881,train
26882,train
26883,val
26884,train
26885,test
26886,train
26887,train
26888,train
26889,val
26890,train
26891,train
26892,val
26893,train
26894,val
26895,train
26896,train
26897,test
26898,train
26899,train
26900,train
26901,train
26902,train
26903,train
26904,test
26905,test
26906,val
26907,val
26908,val
26909,test
26910,val
26911,train
26912,train
26913,train
26914,train
26915,val
26916,train
26917,test
26918,val
26919,test
26920,train
26921,test
26922,test
26923,train
26924,train
26925,train
26926,train
26927,test
26928,train
26929,train
26930,train
26931,train
26932,val
26933,val
26934,train
26935,train
26936,test
26937,train
26938,val
26939,train
26940,train
26941,test
26942,val
26943,val
26944,val
26945,train
26946,test
26947,train
26948,val
26949,train
26950,train
26951,train
26952,train
26953,train
26954,test
26955,train
26956,train
26957,train
26958,val
26959,train
26960,val
26961,val
26962,val
26963,val
26964,train
26965,val
26966,test
26967,train
26968,train
26969,train
26970,val
26971,train
26972,train
26973,val
26974,train
26975,test
26976,train
26977,test
26978,train
26979,train
26980,train
26981,train
26982,train
26983,train
26984,train
26985,train
26986,train
26987,val
26988,train
26989,train
26990,train
26991,train
26992,val
26993,train
26994,train
26995,train
26996,val
26997,train
26998,val
26999,train
27000,test
27001,train
27002,train
27003,train
27004,train
27005,train
27006,train
27007,test
27008,train
27009,val
27010,train
27011,train
27012,train
27013,test
27014,test
27015,val
27016,test
27017,train
27018,train
27019,test
27020,val
27021,val
27022,test
27023,val
27024,train
27025,test
27026,test
27027,val
27028,train
27029,train
27030,val
27031,train
27032,test
27033,train
27034,train
27035,val
27036,train
27037,train
27038,train
27039,val
27040,train
27041,val
27042,test
27043,train
27044,train
27045,train
27046,val
27047,test
27048,val
27049,train
27050,val
27051,train
27052,test
27053,val
27054,val
27055,train
27056,train
27057,train
27058,test
27059,train
27060,train
27061,val
27062,train
27063,train
27064,train
27065,train
27066,train
27067,val
27068,train
27069,test
27070,val
27071,val
27072,train
27073,train
27074,train
27075,train
27076,train
27077,train
27078,val
27079,train
27080,train
27081,train
27082,train
27083,train
27084,train
27085,train
27086,train
27087,val
27088,val
27089,val
27090,train
27091,train
27092,train
27093,val
27094,train
27095,val
27096,train
27097,val
27098,train
27099,train
27100,val
27101,train
27102,train
27103,val
27104,train
27105,train
27106,train
27107,train
27108,train
27109,train
27110,test
27111,val
27112,train
27113,train
27114,train
27115,val
27116,val
27117,train
27118,train
27119,test
27120,train
27121,val
27122,val
27123,train
27124,train
27125,train
27126,train
27127,train
27128,train
27129,val
27130,train
27131,train
27132,train
27133,val
27134,train
27135,test
27136,val
27137,val
27138,train
27139,val
27140,train
27141,test
27142,train
27143,train
27144,test
27145,train
27146,train
27147,train
27148,train
27149,train
27150,test
27151,train
27152,train
27153,test
27154,train
27155,train
27156,train
27157,val
27158,train
27159,train
27160,test
27161,train
27162,train
27163,train
27164,train
27165,train
27166,train
27167,train
27168,train
27169,train
27170,test
27171,train
27172,train
27173,train
27174,train
27175,test
27176,val
27177,train
27178,train
27179,train
27180,test
27181,train
27182,train
27183,train
27184,test
27185,val
27186,test
27187,val
27188,test
27189,test
27190,val
27191,train
27192,test
27193,train
27194,train
27195,train
27196,train
27197,train
27198,val
27199,test
27200,test
27201,train
27202,val
27203,test
27204,train
27205,test
27206,test
27207,train
27208,test
27209,train
27210,train
27211,train
27212,train
27213,val
27214,test
27215,val
27216,train
27217,test
27218,train
27219,train
27220,train
27221,train
27222,val
27223,train
27224,train
27225,train
27226,val
27227,train
27228,test
27229,train
27230,test
27231,val
27232,train
27233,train
27234,val
27235,train
27236,train
27237,val
27238,train
27239,val
27240,train
27241,test
27242,train
27243,train
27244,test
27245,val
27246,train
27247,test
27248,val
27249,test
27250,train
27251,train
27252,test
27253,train
27254,test
27255,test
27256,val
27257,train
27258,train
27259,train
27260,val
27261,train
27262,train
27263,val
27264,train
27265,train
27266,train
27267,train
27268,train
27269,val
27270,train
27271,val
27272,train
27273,train
27274,train
27275,train
27276,test
27277,train
27278,test
27279,train
27280,train
27281,test
27282,test
27283,val
27284,test
27285,train
27286,train
27287,val
27288,train
27289,train
27290,train
27291,test
27292,train
27293,train
27294,train
27295,test
27296,val
27297,train
27298,val
27299,val
27300,test
27301,train
27302,train
27303,val
27304,train
27305,train
27306,test
27307,train
27308,train
27309,train
27310,train
27311,train
27312,train
27313,train
27314,test
27315,test
27316,val
27317,train
27318,train
27319,val
27320,val
27321,train
27322,train
27323,test
27324,train
27325,test
27326,train
27327,val
27328,train
27329,train
27330,train
27331,train
27332,test
27333,train
27334,train
27335,test
27336,train
27337,train
27338,train
27339,test
27340,train
27341,val
27342,train
27343,train
27344,train
27345,train
27346,val
27347,train
27348,train
27349,val
27350,train
27351,train
27352,train
27353,train
27354,train
27355,train
27356,train
27357,train
27358,train
27359,train
27360,val
27361,train
27362,test
27363,train
27364,test
27365,val
27366,train
27367,val
27368,train
27369,test
27370,train
27371,train
27372,train
27373,val
27374,train
27375,test
27376,train
27377,train
27378,val
27379,train
27380,train
27381,val
27382,train
27383,train
27384,val
27385,val
27386,val
27387,val
27388,train
27389,train
27390,test
27391,test
27392,train
27393,train
27394,val
27395,train
27396,train
27397,test
27398,train
27399,test
27400,train
27401,train
27402,train
27403,test
27404,val
27405,val
27406,val
27407,val
27408,train
27409,train
27410,test
27411,train
27412,train
27413,test
27414,train
27415,train
27416,test
27417,train
27418,train
27419,test
27420,val
27421,val
27422,train
27423,test
27424,train
27425,train
27426,test
27427,train
27428,val
27429,test
27430,test
27431,train
27432,val
27433,train
27434,val
27435,train
27436,train
27437,train
27438,train
27439,train
27440,val
27441,train
27442,test
27443,val
27444,train
27445,train
27446,train
27447,test
27448,train
27449,test
27450,train
27451,val
27452,test
27453,train
27454,val
27455,val
27456,train
27457,val
27458,test
27459,train
27460,train
27461,train
27462,train
27463,train
27464,test
27465,test
27466,train
27467,val
27468,val
27469,train
27470,val
27471,train
27472,val
27473,train
27474,train
27475,train
27476,train
27477,train
27478,train
27479,train
27480,val
27481,test
27482,train
27483,val
27484,test
27485,train
27486,train
27487,train
27488,test
27489,train
27490,train
27491,train
27492,train
27493,train
27494,train
27495,test
27496,train
27497,train
27498,train
27499,train
27500,train
27501,val
27502,train
27503,test
27504,train
27505,train
27506,train
27507,test
27508,train
27509,val
27510,train
27511,train
27512,test
27513,train
27514,test
27515,train
27516,train
27517,train
27518,train
27519,train
27520,train
27521,train
27522,test
27523,train
27524,train
27525,train
27526,train
27527,test
27528,train
27529,train
27530,train
27531,train
27532,test
27533,train
27534,test
27535,val
27536,val
27537,train
27538,train
27539,train
27540,train
27541,train
27542,train
27543,train
27544,train
27545,test
27546,train
27547,val
27548,train
27549,val
27550,train
27551,test
27552,val
27553,test
27554,train
27555,val
27556,train
27557,train
27558,train
27559,train
27560,train
27561,val
27562,train
27563,train
27564,val
27565,test
27566,test
27567,train
27568,train
27569,val
27570,val
27571,test
27572,train
27573,train
27574,train
27575,train
27576,train
27577,test
27578,train
27579,test
27580,train
27581,train
27582,val
27583,val
27584,test
27585,train
27586,test
27587,train
27588,val
27589,test
27590,test
27591,val
27592,train
27593,train
27594,test
27595,train
27596,train
27597,train
27598,train
27599,test
27600,train
27601,test
27602,train
27603,test
27604,train
27605,train
27606,train
27607,train
27608,train
27609,test
27610,test
27611,train
27612,val
27613,val
27614,val
27615,train
27616,val
27617,train
27618,train
27619,train
27620,test
27621,train
27622,train
27623,train
27624,train
27625,train
27626,test
27627,train
27628,val
27629,val
27630,train
27631,train
27632,train
27633,test
27634,train
27635,train
27636,train
27637,val
27638,train
27639,test
27640,val
27641,test
27642,train
27643,val
27644,train
27645,train
27646,test
27647,train
27648,test
27649,train
27650,train
27651,val
27652,val
27653,val
27654,train
27655,test
27656,train
27657,train
27658,val
27659,train
27660,train
27661,train
27662,test
27663,test
27664,train
27665,val
27666,test
27667,train
27668,train
27669,val
27670,val
27671,test
27672,test
27673,train
27674,train
27675,val
27676,test
27677,train
27678,train
27679,train
27680,test
27681,train
27682,test
27683,train
27684,train
27685,test
27686,train
27687,train
27688,train
27689,train
27690,val
27691,train
27692,val
27693,test
27694,test
27695,test
27696,val
27697,val
27698,val
27699,train
27700,val
27701,test
27702,val
27703,val
27704,train
27705,test
27706,train
27707,train
27708,train
27709,val
27710,train
27711,train
27712,train
27713,train
27714,test
27715,train
27716,train
27717,val
27718,val
27719,train
27720,train
27721,test
27722,train
27723,train
27724,val
27725,train
27726,train
27727,val
27728,train
27729,val
27730,val
27731,train
27732,train
27733,train
27734,train
27735,train
27736,val
27737,val
27738,train
27739,train
27740,val
27741,test
27742,train
27743,val
27744,test
27745,train
27746,train
27747,test
27748,train
27749,train
27750,train
27751,val
27752,train
27753,train
27754,val
27755,test
27756,train
27757,train
27758,train
27759,train
27760,test
27761,train
27762,train
27763,test
27764,val
27765,val
27766,train
27767,train
27768,val
27769,val
27770,val
27771,train
27772,train
27773,train
27774,train
27775,train
27776,train
27777,train
27778,val
27779,test
27780,test
27781,train
27782,train
27783,test
27784,val
27785,train
27786,train
27787,train
27788,train
27789,test
27790,train
27791,train
27792,train
27793,train
27794,val
27795,val
27796,train
27797,train
27798,train
27799,train
27800,train
27801,train
27802,train
27803,train
27804,test
27805,train
27806,train
27807,test
27808,train
27809,test
27810,test
27811,train
27812,val
27813,train
27814,train
27815,train
27816,train
27817,train
27818,train
27819,test
27820,train
27821,train
27822,train
27823,train
27824,train
27825,val
27826,test
27827,train
27828,train
27829,train
27830,train
27831,train
27832,train
27833,test
27834,val
27835,train
27836,val
27837,train
27838,train
27839,test
27840,train
27841,val
27842,train
27843,train
27844,train
27845,train
27846,val
27847,train
27848,train
27849,train
27850,train
27851,train
27852,train
27853,train
27854,train
27855,train
27856,train
27857,val
27858,train
27859,train
27860,val
27861,test
27862,train
27863,val
27864,train
27865,test
27866,train
27867,train
27868,train
27869,val
27870,test
27871,val
27872,test
27873,val
27874,train
27875,test
27876,train
27877,train
27878,val
27879,val
27880,train
27881,train
27882,val
27883,train
27884,val
27885,val
27886,test
27887,val
27888,test
27889,train
27890,val
27891,train
27892,train
27893,train
27894,train
27895,train
27896,val
27897,val
27898,train
27899,train
27900,train
27901,train
27902,train
27903,train
27904,train
27905,val
27906,test
27907,test
27908,train
27909,train
27910,train
27911,train
27912,train
27913,train
27914,test
27915,test
27916,train
27917,train
27918,test
27919,train
27920,test
27921,test
27922,test
27923,train
27924,train
27925,train
27926,test
27927,val
27928,train
27929,train
27930,train
27931,val
27932,val
27933,test
27934,train
27935,val
27936,val
27937,train
27938,train
27939,val
27940,train
27941,train
27942,val
27943,train
27944,val
27945,train
27946,train
27947,train
27948,train
27949,val
27950,train
27951,train
27952,train
27953,val
27954,test
27955,train
27956,test
27957,test
27958,train
27959,test
27960,test
27961,val
